horizon,feature_set,feature,coefficient,abs_coefficient
4min30s,local_depth+imbalance,no_depth_top3,-6.015954930789825,6.015954930789825
4min30s,local_depth+imbalance,yes_depth_top3,-3.751906917503794,3.751906917503794
4min30s,local_depth+imbalance,no_depth_top1,2.2395288390563413,2.2395288390563413
4min30s,local_depth+imbalance,yes_depth_top1,1.969251954985781,1.969251954985781
4min30s,local_depth+imbalance,no_depth_top5,0.6400462437622636,0.6400462437622636
4min30s,local_depth+imbalance,yes_depth_top5,0.3526988796152736,0.3526988796152736
4min30s,local_depth+imbalance,imbalance_top1,0.12028608644103765,0.12028608644103765
4min30s,local_depth+imbalance,imbalance_top3,-0.06580990665153783,0.06580990665153783
4min30s,local_depth+imbalance,imbalance_top5,-0.04905664566538579,0.04905664566538579
4min30s,total_depth+imbalance,yes_total_depth,1.1594503813458663,1.1594503813458663
4min30s,total_depth+imbalance,no_total_depth,-0.7017606392478897,0.7017606392478897
4min30s,total_depth+imbalance,imbalance_top5,0.5318635768765974,0.5318635768765974
4min30s,total_depth+imbalance,imbalance_top3,-0.26898670231108035,0.26898670231108035
4min30s,total_depth+imbalance,imbalance_top1,0.24189838718587084,0.24189838718587084
4min30s,total_depth+imbalance,total_depth,0.02151834431901395,0.02151834431901395
4min30s,price+local_depth+total_depth,no_depth_top3,-4.546902402202375,4.546902402202375
4min30s,price+local_depth+total_depth,yes_depth_top3,-3.0404109156393133,3.0404109156393133
4min30s,price+local_depth+total_depth,yes_depth_top1,1.7263279411133772,1.7263279411133772
4min30s,price+local_depth+total_depth,no_depth_top1,1.5658259347484953,1.5658259347484953
4min30s,price+local_depth+total_depth,no_depth_top5,-1.1480570536891415,1.1480570536891415
4min30s,price+local_depth+total_depth,yes_total_depth,0.9094404810528239,0.9094404810528239
4min30s,price+local_depth+total_depth,total_depth,0.391001287997042,0.391001287997042
4min30s,price+local_depth+total_depth,yes_depth_top5,-0.38914447251870476,0.38914447251870476
4min30s,price+local_depth+total_depth,spread,-0.28314506859518496,0.28314506859518496
4min30s,price+local_depth+total_depth,best_yes_ask,-0.02426827191129733,0.02426827191129733
4min30s,price+local_depth+total_depth,best_no_bid,0.024268271911275178,0.024268271911275178
4min30s,price+local_depth+total_depth,midprice,-0.02097728131945817,0.02097728131945817
4min30s,price+local_depth+total_depth,best_no_ask,0.017691592005141556,0.017691592005141556
4min30s,price+local_depth+total_depth,best_yes_bid,-0.017691592005132862,0.017691592005132862
4min30s,price+local_depth+total_depth,no_total_depth,0.016950625701561264,0.016950625701561264
4min30s,price+local_depth+imbalance,no_depth_top3,-5.568005181424955,5.568005181424955
4min30s,price+local_depth+imbalance,yes_depth_top3,-3.4433757702280245,3.4433757702280245
4min30s,price+local_depth+imbalance,no_depth_top1,2.4513329759031306,2.4513329759031306
4min30s,price+local_depth+imbalance,yes_depth_top1,2.0929909395329993,2.0929909395329993
4min30s,price+local_depth+imbalance,spread,-0.30133771288973943,0.30133771288973943
4min30s,price+local_depth+imbalance,yes_depth_top5,-0.23678353640198604,0.23678353640198604
4min30s,price+local_depth+imbalance,imbalance_top1,0.14754117876786949,0.14754117876786949
4min30s,price+local_depth+imbalance,best_yes_ask,-0.05461111484729764,0.05461111484729764
4min30s,price+local_depth+imbalance,best_no_bid,0.05461111484726707,0.05461111484726707
4min30s,price+local_depth+imbalance,midprice,-0.05107530420130156,0.05107530420130156
4min30s,price+local_depth+imbalance,best_yes_bid,-0.047541447361439865,0.047541447361439865
4min30s,price+local_depth+imbalance,best_no_ask,0.04754144736141548,0.04754144736141548
4min30s,price+local_depth+imbalance,no_depth_top5,-0.04055062479011979,0.04055062479011979
4min30s,price+local_depth+imbalance,imbalance_top5,-0.033835422034108456,0.033835422034108456
4min30s,price+local_depth+imbalance,imbalance_top3,-0.03102635022509822,0.03102635022509822
4min30s,price+total_depth+imbalance,yes_total_depth,1.4696738364841624,1.4696738364841624
4min30s,price+total_depth+imbalance,no_total_depth,-1.1469860970524417,1.1469860970524417
4min30s,price+total_depth+imbalance,imbalance_top5,0.31639095155713526,0.31639095155713526
4min30s,price+total_depth+imbalance,imbalance_top1,0.2396471083797722,0.2396471083797722
4min30s,price+total_depth+imbalance,total_depth,-0.14248752143577353,0.14248752143577353
4min30s,price+total_depth+imbalance,imbalance_top3,-0.1343564942207993,0.1343564942207993
4min30s,price+total_depth+imbalance,best_yes_ask,-0.11742458570861615,0.11742458570861615
4min30s,price+total_depth+imbalance,best_no_bid,0.11742458570861512,0.11742458570861512
4min30s,price+total_depth+imbalance,midprice,-0.1166945477072276,0.1166945477072276
4min30s,price+total_depth+imbalance,best_yes_bid,-0.11595099483928287,0.11595099483928287
4min30s,price+total_depth+imbalance,best_no_ask,0.11595099483928129,0.11595099483928129
4min30s,price+total_depth+imbalance,spread,-0.05153881116069222,0.05153881116069222
4min30s,local_depth+total_depth+imbalance,no_depth_top3,-4.798141516015935,4.798141516015935
4min30s,local_depth+total_depth+imbalance,yes_depth_top3,-2.6538294096894384,2.6538294096894384
4min30s,local_depth+total_depth+imbalance,no_depth_top1,1.5521710337770702,1.5521710337770702
4min30s,local_depth+total_depth+imbalance,yes_depth_top1,1.4926875076661335,1.4926875076661335
4min30s,local_depth+total_depth+imbalance,no_depth_top5,-1.0550930521463473,1.0550930521463473
4min30s,local_depth+total_depth+imbalance,yes_total_depth,0.7983236410150282,0.7983236410150282
4min30s,local_depth+total_depth+imbalance,total_depth,0.44335808866015347,0.44335808866015347
4min30s,local_depth+total_depth+imbalance,yes_depth_top5,-0.2903435151627877,0.2903435151627877
4min30s,local_depth+total_depth+imbalance,no_total_depth,0.16673591025375611,0.16673591025375611
4min30s,local_depth+total_depth+imbalance,imbalance_top1,0.10700888437783261,0.10700888437783261
4min30s,local_depth+total_depth+imbalance,imbalance_top5,-0.06931133719534573,0.06931133719534573
4min30s,local_depth+total_depth+imbalance,imbalance_top3,-0.04949426525461394,0.04949426525461394
4min30s,price+local_depth+total_depth+imbalance,no_depth_top3,-4.836990222650016,4.836990222650016
4min30s,price+local_depth+total_depth+imbalance,yes_depth_top3,-2.8532438182474897,2.8532438182474897
4min30s,price+local_depth+total_depth+imbalance,no_depth_top1,1.8064599576568592,1.8064599576568592
4min30s,price+local_depth+total_depth+imbalance,yes_depth_top1,1.5915464359218845,1.5915464359218845
4min30s,price+local_depth+total_depth+imbalance,no_depth_top5,-1.221162664239536,1.221162664239536
4min30s,price+local_depth+total_depth+imbalance,yes_total_depth,0.8931067615572321,0.8931067615572321
4min30s,price+local_depth+total_depth+imbalance,total_depth,0.39792171626748024,0.39792171626748024
4min30s,price+local_depth+total_depth+imbalance,yes_depth_top5,-0.3356104577621774,0.3356104577621774
4min30s,price+local_depth+total_depth+imbalance,spread,-0.2912887213645426,0.2912887213645426
4min30s,price+local_depth+total_depth+imbalance,imbalance_top1,0.14481580321772825,0.14481580321772825
4min30s,price+local_depth+total_depth+imbalance,imbalance_top3,-0.05879529696661712,0.05879529696661712
4min30s,price+local_depth+total_depth+imbalance,no_total_depth,0.03779186526923309,0.03779186526923309
4min30s,price+local_depth+total_depth+imbalance,best_yes_ask,-0.02177667918400922,0.02177667918400922
4min30s,price+local_depth+total_depth+imbalance,best_no_bid,0.021776679183998598,0.021776679183998598
4min30s,price+local_depth+total_depth+imbalance,midprice,-0.018394732559391648,0.018394732559391648
4min30s,price+local_depth+total_depth+imbalance,imbalance_top5,-0.016750818691584457,0.016750818691584457
4min30s,price+local_depth+total_depth+imbalance,best_yes_bid,-0.015018648371558687,0.015018648371558687
4min30s,price+local_depth+total_depth+imbalance,best_no_ask,0.015018648371542988,0.015018648371542988
5min,price,spread,0.1036550821446995,0.1036550821446995
5min,price,best_yes_bid,-0.06549814078047382,0.06549814078047382
5min,price,best_no_ask,0.06549814078047381,0.06549814078047381
5min,price,midprice,-0.06438609581390073,0.06438609581390073
5min,price,best_no_bid,0.06326285124065652,0.06326285124065652
5min,price,best_yes_ask,-0.06326285124065645,0.06326285124065645
5min,local_depth,no_depth_top3,-5.724267463901254,5.724267463901254
5min,local_depth,yes_depth_top3,-3.8289083525338268,3.8289083525338268
5min,local_depth,no_depth_top1,2.1484089570425278,2.1484089570425278
5min,local_depth,yes_depth_top1,2.0250718557939993,2.0250718557939993
5min,local_depth,no_depth_top5,0.7849133381178335,0.7849133381178335
5min,local_depth,yes_depth_top5,0.3019929016211913,0.3019929016211913
5min,total_depth,yes_total_depth,1.2125176630142924,1.2125176630142924
5min,total_depth,no_total_depth,-0.7583468023108448,0.7583468023108448
5min,total_depth,total_depth,0.006336864900536862,0.006336864900536862
5min,imbalance,imbalance_top5,0.4645418593161958,0.4645418593161958
5min,imbalance,imbalance_top1,0.26885108344856007,0.26885108344856007
5min,imbalance,imbalance_top3,-0.13740383001991088,0.13740383001991088
5min,price+local_depth,no_depth_top3,-5.333978486462842,5.333978486462842
5min,price+local_depth,yes_depth_top3,-3.4702083745413845,3.4702083745413845
5min,price+local_depth,no_depth_top1,2.299337432255176,2.299337432255176
5min,price+local_depth,yes_depth_top1,2.1436781731871513,2.1436781731871513
5min,price+local_depth,spread,-0.29317838345333386,0.29317838345333386
5min,price+local_depth,yes_depth_top5,-0.22062373072120733,0.22062373072120733
5min,price+local_depth,no_depth_top5,0.0738280866920652,0.0738280866920652
5min,price+local_depth,best_yes_ask,-0.05441709612344287,0.05441709612344287
5min,price+local_depth,best_no_bid,0.054417096123417545,0.054417096123417545
5min,price+local_depth,midprice,-0.05097126431500566,0.05097126431500566
5min,price+local_depth,best_yes_bid,-0.04752711244579337,0.04752711244579337
5min,price+local_depth,best_no_ask,0.04752711244578356,0.04752711244578356
5min,price+total_depth,yes_total_depth,1.5089623240929588,1.5089623240929588
5min,price+total_depth,no_total_depth,-1.1840945843306676,1.1840945843306676
5min,price+total_depth,total_depth,-0.15057337146670294,0.15057337146670294
5min,price+total_depth,best_yes_ask,-0.12397746511373045,0.12397746511373045
5min,price+total_depth,best_no_bid,0.12397746511373003,0.12397746511373003
5min,price+total_depth,midprice,-0.12389212867514202,0.12389212867514202
5min,price+total_depth,best_no_ask,0.12379070753067271,0.12379070753067271
5min,price+total_depth,best_yes_bid,-0.12379070753067269,0.12379070753067269
5min,price+total_depth,spread,0.004982730036268514,0.004982730036268514
5min,price+imbalance,imbalance_top5,0.32951984357464736,0.32951984357464736
5min,price+imbalance,imbalance_top1,0.26742814270449067,0.26742814270449067
5min,price+imbalance,best_yes_bid,-0.060446970768906254,0.060446970768906254
5min,price+imbalance,best_no_ask,0.06044697076890607,0.06044697076890607
5min,price+imbalance,midprice,-0.060173705047720925,0.060173705047720925
5min,price+imbalance,best_yes_ask,-0.05989184053736231,0.05989184053736231
5min,price+imbalance,best_no_bid,0.059891840537361775,0.059891840537361775
5min,price+imbalance,spread,0.03040560262224352,0.03040560262224352
5min,price+imbalance,imbalance_top3,-0.029688451338338365,0.029688451338338365
5min,local_depth+total_depth,no_depth_top3,-4.892990882830672,4.892990882830672
5min,local_depth+total_depth,yes_depth_top3,-2.79310091476116,2.79310091476116
5min,local_depth+total_depth,no_depth_top1,1.6254984180124543,1.6254984180124543
5min,local_depth+total_depth,yes_depth_top1,1.580977541884064,1.580977541884064
5min,local_depth+total_depth,yes_total_depth,0.7758500823814019,0.7758500823814019
5min,local_depth+total_depth,no_depth_top5,-0.5639359275263919,0.5639359275263919
5min,local_depth+total_depth,total_depth,0.43817266119342124,0.43817266119342124
5min,local_depth+total_depth,yes_depth_top5,-0.3403661975814804,0.3403661975814804
5min,local_depth+total_depth,no_total_depth,0.1732030175168107,0.1732030175168107
5min,local_depth+imbalance,no_depth_top3,-6.123290770639361,6.123290770639361
5min,local_depth+imbalance,yes_depth_top3,-3.653312763079197,3.653312763079197
5min,local_depth+imbalance,no_depth_top1,2.334540924348426,2.334540924348426
5min,local_depth+imbalance,yes_depth_top1,1.9309344817572784,1.9309344817572784
5min,local_depth+imbalance,no_depth_top5,0.8590206333163839,0.8590206333163839
5min,local_depth+imbalance,yes_depth_top5,0.34136002128959836,0.34136002128959836
5min,local_depth+imbalance,imbalance_top1,0.10168273501858482,0.10168273501858482
5min,local_depth+imbalance,imbalance_top3,-0.07958604257629313,0.07958604257629313
5min,local_depth+imbalance,imbalance_top5,0.003129703560737626,0.003129703560737626
5min,total_depth+imbalance,yes_total_depth,1.1478897138214377,1.1478897138214377
5min,total_depth+imbalance,no_total_depth,-0.678159977136714,0.678159977136714
5min,total_depth+imbalance,imbalance_top5,0.5800586447743805,0.5800586447743805
5min,total_depth+imbalance,imbalance_top3,-0.30409937780449625,0.30409937780449625
5min,total_depth+imbalance,imbalance_top1,0.22904561031196966,0.22904561031196966
5min,total_depth+imbalance,total_depth,0.03221748118852605,0.03221748118852605
5min,price+local_depth+total_depth,no_depth_top3,-4.765232579507096,4.765232579507096
5min,price+local_depth+total_depth,yes_depth_top3,-2.9243474865207197,2.9243474865207197
5min,price+local_depth+total_depth,no_depth_top1,1.7618308053970089,1.7618308053970089
5min,price+local_depth+total_depth,yes_depth_top1,1.6822256119688048,1.6822256119688048
5min,price+local_depth+total_depth,no_depth_top5,-0.9068858049798476,0.9068858049798476
5min,price+local_depth+total_depth,yes_total_depth,0.8677161519760517,0.8677161519760517
5min,price+local_depth+total_depth,total_depth,0.39285706280911326,0.39285706280911326
5min,price+local_depth+total_depth,yes_depth_top5,-0.36375343189963916,0.36375343189963916
5min,price+local_depth+total_depth,spread,-0.2679417128287368,0.2679417128287368
5min,price+local_depth+total_depth,no_total_depth,0.046286880526899936,0.046286880526899936
5min,price+local_depth+total_depth,best_yes_ask,-0.022515956060445846,0.022515956060445846
5min,price+local_depth+total_depth,best_no_bid,0.022515956060430845,0.022515956060430845
5min,price+local_depth+total_depth,midprice,-0.01939809669394648,0.01939809669394648
5min,price+local_depth+total_depth,best_no_ask,0.016285271387568304,0.016285271387568304
5min,price+local_depth+total_depth,best_yes_bid,-0.01628527138756795,0.01628527138756795
5min,price+local_depth+imbalance,no_depth_top3,-5.692723850398441,5.692723850398441
5min,price+local_depth+imbalance,yes_depth_top3,-3.3098437150332995,3.3098437150332995
5min,price+local_depth+imbalance,no_depth_top1,2.5441419725872945,2.5441419725872945
5min,price+local_depth+imbalance,yes_depth_top1,2.036663269516626,2.036663269516626
5min,price+local_depth+imbalance,spread,-0.30326548324051095,0.30326548324051095
5min,price+local_depth+imbalance,yes_depth_top5,-0.252049239564229,0.252049239564229
5min,price+local_depth+imbalance,no_depth_top5,0.19652788677529054,0.19652788677529054
5min,price+local_depth+imbalance,imbalance_top1,0.1293678141799927,0.1293678141799927
5min,price+local_depth+imbalance,best_yes_ask,-0.0543503575995668,0.0543503575995668
5min,price+local_depth+imbalance,best_no_bid,0.054350357599551646,0.054350357599551646
5min,price+local_depth+imbalance,midprice,-0.05078820239392431,0.05078820239392431
5min,price+local_depth+imbalance,best_yes_bid,-0.047228034187192215,0.047228034187192215
